DependencyCount, ThrowsException, ModifiesParameters, UnknownMethod, ModifiesLocalState, ReadsLocalState, ModifiesGlobalState, ReadsGlobalState, Bug
32, 0, 0, 8, 0, 1, 0, 3, 0
14, 0, 0, 6, 0, 10, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 0, 0, 0, 4, 0, 0, 0
10, 0, 0, 3, 1, 15, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 3, 0
101914, 1644, 0, 19647, 6116, 36463, 0, 830, 0
20, 0, 0, 6, 0, 13, 0, 3, 0
115, 0, 0, 11, 38, 87, 0, 6, 0
20, 0, 0, 7, 0, 12, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 5, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
10, 0, 0, 0, 0, 8, 0, 3, 0
10, 0, 0, 0, 0, 3, 0, 3, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
14, 0, 0, 1, 0, 2, 0, 1, 0
2, 0, 0, 0, 0, 0, 0, 1, 0
12, 0, 0, 0, 0, 3, 0, 4, 0
4, 0, 0, 2, 0, 0, 0, 0, 0
12, 0, 0, 5, 2, 4, 0, 0, 0
14, 0, 0, 5, 2, 4, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
166, 0, 0, 22, 9, 43, 0, 19, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 0, 0, 2, 0, 0, 0
34, 0, 0, 2, 0, 8, 0, 4, 0
42, 0, 0, 4, 0, 8, 0, 4, 0
100, 1, 0, 8, 0, 19, 0, 11, 0
306, 3, 0, 24, 0, 57, 0, 35, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 7, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
70, 4, 0, 16, 0, 7, 0, 1, 0
328, 8, 0, 61, 6, 46, 0, 2, 0
0, 0, 0, 0, 0, 6, 0, 0, 0
110, 1, 0, 21, 0, 21, 0, 1, 0
622, 12, 0, 115, 6, 100, 0, 4, 0
4, 0, 0, 1, 0, 1, 0, 1, 0
6, 0, 0, 2, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
64, 1, 0, 15, 0, 6, 0, 1, 0
4, 0, 0, 0, 0, 0, 0, 0, 0
14, 0, 0, 3, 0, 5, 0, 0, 0
24, 0, 0, 7, 0, 6, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
120, 2, 0, 19, 6, 26, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
18, 0, 0, 4, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 3, 0, 0, 0
28, 1, 0, 10, 0, 11, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 1, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
10, 0, 0, 1, 0, 4, 0, 1, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
16, 0, 0, 0, 0, 7, 0, 4, 0
16, 0, 0, 0, 0, 7, 0, 4, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
50, 0, 0, 2, 0, 18, 0, 9, 0
10, 0, 0, 5, 0, 3, 0, 1, 0
30, 0, 0, 6, 0, 7, 0, 1, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
90, 0, 0, 17, 0, 15, 0, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
6, 1, 0, 1, 0, 0, 0, 0, 0
14, 1, 0, 4, 0, 0, 0, 1, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
6, 0, 0, 3, 0, 0, 0, 0, 0
40, 1, 0, 12, 0, 1, 0, 4, 0
2, 0, 0, 1, 0, 1, 0, 4, 0
10, 1, 0, 3, 0, 5, 0, 8, 0
12, 1, 0, 3, 0, 5, 0, 8, 0
374, 3, 0, 61, 0, 97, 0, 44, 0
6, 0, 0, 3, 0, 2, 0, 0, 0
36, 0, 0, 7, 0, 9, 0, 1, 0
44, 0, 0, 5, 0, 15, 0, 5, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
174, 0, 0, 26, 0, 50, 0, 12, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
8, 0, 0, 3, 0, 2, 0, 0, 0
4, 0, 0, 2, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 4, 0, 0, 0
4, 0, 0, 2, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
28, 0, 0, 10, 0, 6, 0, 0, 0
0, 0, 0, 0, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 0, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 2, 0, 0, 0, 0, 0
188, 0, 0, 41, 0, 16, 0, 7, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
202, 0, 0, 42, 0, 23, 0, 9, 0
6, 0, 0, 0, 0, 2, 0, 2, 0
6, 0, 0, 0, 0, 2, 0, 0, 0
22, 0, 0, 3, 1, 9, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
4, 0, 0, 1, 0, 2, 0, 1, 0
4, 0, 0, 0, 0, 0, 0, 0, 0
12, 0, 0, 1, 0, 2, 0, 2, 0
28, 0, 0, 4, 0, 9, 0, 2, 0
8, 0, 0, 1, 0, 4, 0, 0, 0
14, 0, 0, 6, 0, 6, 0, 0, 0
28, 1, 0, 10, 0, 9, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 2, 0, 3, 0, 0, 0
18, 0, 0, 6, 0, 6, 0, 0, 0
34, 1, 0, 10, 0, 9, 0, 1, 0
26, 0, 0, 7, 0, 8, 0, 0, 0
408, 3, 0, 87, 1, 79, 0, 18, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
12, 0, 0, 1, 1, 4, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
8, 0, 0, 2, 1, 14, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
12, 0, 0, 1, 0, 4, 0, 0, 0
286, 7, 0, 46, 18, 111, 0, 14, 0
44, 0, 0, 3, 2, 13, 0, 0, 0
112, 0, 0, 9, 4, 31, 0, 3, 0
2, 1, 0, 0, 0, 2, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
8, 1, 0, 1, 0, 2, 0, 3, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
6, 1, 0, 0, 0, 3, 0, 2, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
4, 0, 0, 0, 0, 1, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
126, 1, 0, 14, 10, 56, 0, 7, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 4, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
6, 0, 0, 2, 0, 6, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
8, 0, 0, 2, 1, 14, 0, 0, 0
26, 0, 0, 7, 2, 29, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
14, 0, 0, 2, 2, 11, 0, 1, 0
306, 10, 0, 58, 11, 100, 4, 19, 0
0, 0, 0, 0, 0, 3, 0, 0, 0
2, 0, 0, 0, 0, 4, 0, 0, 0
0, 0, 0, 0, 0, 2, 0, 0, 0
12, 1, 0, 0, 0, 9, 0, 0, 0
12, 0, 0, 6, 0, 2, 0, 0, 0
8, 0, 0, 4, 0, 6, 0, 0, 0
28, 0, 0, 12, 0, 13, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
14, 0, 0, 7, 0, 0, 0, 0, 0
8, 0, 0, 2, 0, 10, 0, 0, 0
4, 0, 0, 1, 0, 0, 0, 0, 0
28, 0, 0, 2, 20, 32, 0, 0, 0
82, 0, 0, 18, 20, 42, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
54, 1, 0, 16, 1, 11, 0, 7, 0
174, 3, 0, 51, 3, 33, 0, 24, 0
250, 4, 0, 75, 4, 44, 0, 35, 0
38, 0, 0, 11, 1, 25, 0, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
144, 0, 0, 34, 3, 81, 0, 13, 0
146, 0, 0, 34, 3, 81, 0, 13, 0
580, 8, 0, 162, 10, 158, 0, 72, 0
146, 3, 0, 37, 0, 33, 6, 10, 0
196, 4, 0, 50, 0, 44, 8, 12, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
352, 7, 0, 88, 0, 77, 14, 23, 0
58, 1, 0, 18, 1, 12, 0, 7, 0
143, 2, 0, 44, 2, 28, 0, 18, 0
12, 0, 0, 0, 0, 4, 0, 0, 0
16, 0, 0, 1, 0, 4, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
48, 1, 0, 13, 0, 12, 2, 3, 0
99, 1, 0, 31, 0, 14, 2, 6, 0
24, 0, 0, 0, 0, 2, 0, 3, 0
28, 0, 0, 1, 0, 2, 0, 4, 0
4, 0, 0, 1, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 1, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
8, 0, 0, 2, 0, 10, 0, 0, 0
4, 0, 0, 0, 0, 2, 0, 0, 0
20, 0, 0, 5, 0, 9, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 1, 0, 4, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
80, 2, 0, 24, 1, 13, 0, 11, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
80, 2, 0, 24, 0, 18, 2, 6, 0
62, 1, 0, 19, 1, 13, 0, 7, 0
208, 1, 0, 53, 4, 94, 0, 20, 0
148, 0, 0, 35, 3, 81, 0, 13, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 1, 0, 0, 0, 0, 0
6, 0, 0, 1, 0, 0, 0, 2, 0
64, 1, 0, 20, 1, 13, 0, 9, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
62, 1, 0, 19, 1, 13, 0, 7, 0
66, 1, 0, 20, 1, 13, 0, 7, 0
66, 1, 0, 20, 1, 13, 0, 7, 0
66, 1, 0, 20, 1, 13, 0, 7, 0
68, 1, 0, 21, 1, 13, 0, 7, 0
70, 1, 0, 22, 1, 13, 0, 7, 0
66, 1, 0, 20, 1, 13, 0, 7, 0
66, 1, 0, 21, 1, 13, 0, 7, 0
1004, 11, 0, 279, 16, 292, 0, 108, 0
10, 1, 0, 4, 0, 0, 0, 23, 0
52, 1, 0, 14, 0, 13, 2, 4, 0
4, 0, 0, 1, 0, 0, 0, 0, 0
58, 1, 0, 15, 0, 13, 2, 4, 0
8, 0, 0, 2, 0, 0, 0, 2, 0
2, 0, 0, 1, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 1, 0, 0, 0, 1, 0
706, 7, 0, 144, 51, 333, 0, 7, 0
54, 1, 0, 15, 0, 13, 2, 7, 0
2, 0, 0, 1, 0, 0, 0, 1, 0
54, 1, 0, 15, 0, 13, 2, 6, 0
54, 1, 0, 15, 0, 13, 2, 6, 0
54, 1, 0, 15, 0, 13, 2, 6, 0
56, 1, 0, 16, 0, 13, 2, 6, 0
58, 1, 0, 17, 0, 13, 2, 6, 0
54, 1, 0, 15, 0, 13, 2, 6, 0
56, 1, 0, 15, 0, 13, 2, 4, 0
1304, 18, 0, 302, 51, 463, 20, 90, 0
8, 1, 0, 4, 0, 0, 0, 1, 0
8, 1, 0, 4, 0, 0, 0, 10, 0
14, 1, 0, 6, 0, 1, 0, 7, 0
12, 1, 0, 5, 0, 0, 0, 4, 0
18, 1, 0, 8, 0, 0, 0, 6, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 3, 0, 6, 0, 0, 0
10, 0, 0, 4, 0, 9, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
6, 0, 0, 3, 0, 3, 0, 1, 0
4, 0, 0, 2, 0, 3, 0, 1, 0
0, 0, 0, 0, 3, 6, 0, 0, 0
4, 0, 0, 1, 4, 12, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 2, 0, 4, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
8, 0, 0, 4, 0, 4, 0, 0, 0
4, 0, 0, 2, 0, 4, 0, 0, 0
0, 0, 0, 0, 2, 4, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
4, 0, 0, 2, 0, 2, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
0, 0, 0, 0, 1, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
